siteID,plotID,individualID,scientificName,taxonID,status,reason
JERC,JERC_013,NEON.PLA.D03.JERC.01262,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_015,NEON.PLA.D03.JERC.00199,Quercus marilandica Münchh.,QUMA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_011,NEON.PLA.D03.JERC.01421,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_015,NEON.PLA.D03.JERC.00168,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01744,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.08338,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.05906,Prunus serotina Ehrh.,PRSE2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.08292,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_003,NEON.PLA.D03.JERC.08357Z,Celtis laevigata Willd.,CELA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01337,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01747,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_006,NEON.PLA.D03.JERC.01374,Quercus laevis Walter,QULA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01144,Quercus stellata Wangenh.,QUST,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01038,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01755,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01114,Quercus falcata Michx.,QUFA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_016,NEON.PLA.D03.JERC.00403,Vitis rotundifolia Michx.,VIRO3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_008,NEON.PLA.D03.JERC.00106,Unknown plant,2PLANT,UNMEASURED,Never measured in survey campaigns
JERC,JERC_047,NEON.PLA.D03.JERC.08422,Vitis rotundifolia Michx.,VIRO3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00379,Callicarpa americana L.,CAAM2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_008,NEON.PLA.D03.JERC.00151,Quercus stellata Wangenh.,QUST,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.07876,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02117,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01740,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01928,Acer saccharinum L.,ACSA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_054,NEON.PLA.D03.JERC.02395,Smilax rotundifolia L.,SMRO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_015,NEON.PLA.D03.JERC.00181,Quercus marilandica Münchh.,QUMA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_047,NEON.PLA.D03.JERC.05813,Sabal minor (Jacq.) Pers.,SAMI8,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00378,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01018,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_054,NEON.PLA.D03.JERC.07853,Sabal minor (Jacq.) Pers.,SAMI8,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00208,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_004,NEON.PLA.D03.JERC.08361,Carya illinoinensis (Wangenh.) K. Koch,CAIL2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_016,NEON.PLA.D03.JERC.00445,Acer saccharum Marshall,ACSA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00342,Robinia pseudoacacia L.,ROPS,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.08363,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_057,NEON.PLA.D03.JERC.05805,Serenoa repens (W. Bartram) Small,SERE2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01829,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01948,Cercis canadensis L.,CECA4,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01037,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_054,NEON.PLA.D03.JERC.07844,Sabal minor (Jacq.) Pers.,SAMI8,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01945,Acer saccharinum L.,ACSA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_002,NEON.PLA.D03.JERC.00057,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.04617,Ulmus alata Michx.,ULAL,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00531,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01777,Celtis laevigata Willd.,CELA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01910,Aesculus pavia L.,AEPA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_008,NEON.PLA.D03.JERC.00113,Unknown plant,2PLANT,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01107,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_010,NEON.PLA.D03.JERC.01060,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01925,Fraxinus caroliniana Mill.,FRCA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01125,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00214,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.08324,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01013,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01826F,Vitis rotundifolia Michx.,VIRO3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_011,NEON.PLA.D03.JERC.01447,Quercus stellata Wangenh.,QUST,UNMEASURED,Never measured in survey campaigns
JERC,JERC_010,NEON.PLA.D03.JERC.08377Z,Quercus margaretta,QUMA13,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02152,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00209,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01040,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_054,TEMP.PLA.JERC.2022.54909,Vitis rotundifolia Michx.,VIRO3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01161,Quercus falcata Michx.,QUFA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01973,Acer saccharinum L.,ACSA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01862,Ilex vomitoria Aiton,ILVO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_047,TEMP.PLA.JERC.2021.47051,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01718,Callicarpa americana L.,CAAM2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01911,Ostrya virginiana (Mill.) K. Koch,OSVI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_016,NEON.PLA.D03.JERC.00426,Vaccinium arboreum Marshall,VAAR,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01022,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00394,Robinia pseudoacacia L.,ROPS,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01243,Liquidambar styraciflua L.,LIST2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02108,Quercus stellata Wangenh.,QUST,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.08354Z,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_002,NEON.PLA.D03.JERC.00060,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01103,Quercus stellata Wangenh.,QUST,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01899,Ostrya virginiana (Mill.) K. Koch,OSVI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_008,NEON.PLA.D03.JERC.00119,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01212,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01864,Ilex vomitoria Aiton,ILVO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_003,NEON.PLA.D03.JERC.01002,Liquidambar styraciflua L.,LIST2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01717,Callicarpa americana L.,CAAM2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00228,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_008,NEON.PLA.D03.JERC.00140,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02129,Quercus stellata Wangenh.,QUST,UNMEASURED,Never measured in survey campaigns
JERC,JERC_015,NEON.PLA.D03.JERC.00203,Quercus marilandica Münchh.,QUMA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02147,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01799,Quercus laurifolia Michx.,QULA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_049,TEMP.PLA.JERC.2022.49001,Quercus falcata Michx.,QUFA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01318,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01122,Quercus falcata Michx.,QUFA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,TEMP.PLA.JERC.2018.501002,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00365,Robinia pseudoacacia L.,ROPS,UNMEASURED,Never measured in survey campaigns
JERC,JERC_048,NEON.PLA.D03.JERC.07801,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01926,Ulmus americana L.,ULAM,UNMEASURED,Never measured in survey campaigns
JERC,JERC_054,NEON.PLA.D03.JERC.08379Z,Carya glabra (Mill.) Sweet,CAGL8,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01824,Celtis laevigata Willd.,CELA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00322,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00210,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01849,Quercus laurifolia Michx.,QULA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.07866,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.08333,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_054,NEON.PLA.D03.JERC.07849,Sabal minor (Jacq.) Pers.,SAMI8,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01867,Ostrya virginiana (Mill.) K. Koch,OSVI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01329,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00363,Robinia pseudoacacia L.,ROPS,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.08296,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.07877,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01320,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.07871,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01942,Cercis canadensis L.,CECA4,UNMEASURED,Never measured in survey campaigns
JERC,JERC_051,TEMP.PLA.JERC.2022.51135,Quercus falcata Michx.,QUFA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01789,Quercus laurifolia Michx.,QULA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_016,NEON.PLA.D03.JERC.00434,Vitis rotundifolia Michx.,VIRO3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01869,Ostrya virginiana (Mill.) K. Koch,OSVI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02150,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01874,Quercus spp.,QUERCSPP,UNMEASURED,Never measured in survey campaigns
JERC,JERC_003,NEON.PLA.D03.JERC.00291,Unknown plant,2PLANT,UNMEASURED,Never measured in survey campaigns
JERC,JERC_016,NEON.PLA.D03.JERC.00395,Smilax rotundifolia L.,SMRO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01034,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02120,Quercus stellata Wangenh.,QUST,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02136,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01723,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_016,NEON.PLA.D03.JERC.00478,Ilex vomitoria Aiton,ILVO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00339,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00524,Quercus nigra L.,QUNI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_016,NEON.PLA.D03.JERC.08365Z,Prunus umbellata Elliott,PRUM,UNMEASURED,Never measured in survey campaigns
JERC,JERC_015,NEON.PLA.D03.JERC.00198,Quercus marilandica Münchh.,QUMA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_019,NEON.PLA.D03.JERC.00326,Callicarpa americana L.,CAAM2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01210,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01848,Callicarpa americana L.,CAAM2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01731,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01033,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01154,Carya glabra (Mill.) Sweet,CAGL8,UNMEASURED,Never measured in survey campaigns
JERC,JERC_042,NEON.PLA.D03.JERC.02097,Quercus nigra L.,QUNI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01978,Ulmus americana L.,ULAM,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01159,Quercus falcata Michx.,QUFA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01014,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01208,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_047,NEON.PLA.D03.JERC.02563,Quercus margaretta,QUMA13,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01247,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01737,Pinus palustris Mill.,PIPA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01868,Ostrya virginiana (Mill.) K. Koch,OSVI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_054,NEON.PLA.D03.JERC.07855,Sabal minor (Jacq.) Pers.,SAMI8,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.08287,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01934,Ilex vomitoria Aiton,ILVO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01011,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_013,NEON.PLA.D03.JERC.01244,Liquidambar styraciflua L.,LIST2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00218,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.08382Z,Quercus geminata Small,QUGE2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.08325,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01141,Quercus stellata Wangenh.,QUST,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.05810,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_029,NEON.PLA.D03.JERC.01160,Quercus falcata Michx.,QUFA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01768,Morus rubra L.,MORU2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.07872,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_015,NEON.PLA.D03.JERC.00189,Quercus marilandica Münchh.,QUMA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_055,TEMP.PLA.JERC.2019.55200,Quercus hemisphaerica W. Bartram ex Willd.,QUHE2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.07892,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01031,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01780,Rhus glabra L.,RHGL,UNMEASURED,Never measured in survey campaigns
JERC,JERC_001,NEON.PLA.D03.JERC.01009,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01791,Quercus laurifolia Michx.,QULA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.07897,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01971,Acer saccharinum L.,ACSA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_006,NEON.PLA.D03.JERC.05925,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01800,Quercus laurifolia Michx.,QULA3,UNMEASURED,Never measured in survey campaigns
JERC,JERC_003,NEON.PLA.D03.JERC.08356Z,Quercus nigra L.,QUNI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01852,Celtis laevigata Willd.,CELA,UNMEASURED,Never measured in survey campaigns
JERC,JERC_044,NEON.PLA.D03.JERC.01758,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00529,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_050,NEON.PLA.D03.JERC.08298,Yucca filamentosa L.,YUFI,UNMEASURED,Never measured in survey campaigns
JERC,JERC_054,NEON.PLA.D03.JERC.07843,Sabal minor (Jacq.) Pers.,SAMI8,UNMEASURED,Never measured in survey campaigns
JERC,JERC_008,NEON.PLA.D03.JERC.00133,Diospyros virginiana L.,DIVI5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_028,NEON.PLA.D03.JERC.01975,Acer saccharinum L.,ACSA2,UNMEASURED,Never measured in survey campaigns
JERC,JERC_010,NEON.PLA.D03.JERC.01054,Sassafras albidum (Nutt.) Nees,SAAL5,UNMEASURED,Never measured in survey campaigns
JERC,JERC_007,NEON.PLA.D03.JERC.00215,Rhus copallinum L.,RHCO,UNMEASURED,Never measured in survey campaigns
JERC,JERC_030,NEON.PLA.D03.JERC.01812,Nyssa sylvatica Marshall,NYSY,UNMEASURED,Never measured in survey campaigns
